property_id,check_in_date,room_category,successful_bookings,capacity,date,mmm_yy,week_no,day_type
17563,2022-06-01,RT2,22,44,2022-06-01,22-Jun,W 23,weekeday
17563,2022-06-02,RT2,26,44,2022-06-02,22-Jun,W 23,weekeday
17563,2022-06-03,RT2,23,44,2022-06-03,22-Jun,W 23,weekeday
17563,2022-06-04,RT2,32,44,2022-06-04,22-Jun,W 23,weekend
17563,2022-06-05,RT2,38,44,2022-06-05,22-Jun,W 24,weekend
17563,2022-06-06,RT2,28,44,2022-06-06,22-Jun,W 24,weekeday
17563,2022-06-07,RT2,29,44,2022-06-07,22-Jun,W 24,weekeday
17563,2022-06-08,RT2,29,44,2022-06-08,22-Jun,W 24,weekeday
17563,2022-06-09,RT2,29,44,2022-06-09,22-Jun,W 24,weekeday
17563,2022-06-10,RT2,28,44,2022-06-10,22-Jun,W 24,weekeday
17563,2022-06-11,RT2,43,44,2022-06-11,22-Jun,W 24,weekend
17563,2022-06-12,RT2,38,44,2022-06-12,22-Jun,W 25,weekend
17563,2022-06-13,RT2,29,44,2022-06-13,22-Jun,W 25,weekeday
17563,2022-06-14,RT2,25,44,2022-06-14,22-Jun,W 25,weekeday
17563,2022-06-15,RT2,30,44,2022-06-15,22-Jun,W 25,weekeday
17563,2022-06-16,RT2,29,44,2022-06-16,22-Jun,W 25,weekeday
17563,2022-06-17,RT2,29,44,2022-06-17,22-Jun,W 25,weekeday
17563,2022-06-18,RT2,41,44,2022-06-18,22-Jun,W 25,weekend
17563,2022-06-19,RT2,30,44,2022-06-19,22-Jun,W 26,weekend
17563,2022-06-20,RT2,23,44,2022-06-20,22-Jun,W 26,weekeday
17563,2022-06-21,RT2,21,44,2022-06-21,22-Jun,W 26,weekeday
17563,2022-06-22,RT2,23,44,2022-06-22,22-Jun,W 26,weekeday
17563,2022-06-23,RT2,26,44,2022-06-23,22-Jun,W 26,weekeday
17563,2022-06-24,RT2,23,44,2022-06-24,22-Jun,W 26,weekeday
17563,2022-06-25,RT2,33,44,2022-06-25,22-Jun,W 26,weekend
17563,2022-06-26,RT2,40,44,2022-06-26,22-Jun,W 27,weekend
17563,2022-06-27,RT2,28,44,2022-06-27,22-Jun,W 27,weekeday
17563,2022-06-28,RT2,27,44,2022-06-28,22-Jun,W 27,weekeday
17563,2022-06-29,RT2,28,44,2022-06-29,22-Jun,W 27,weekeday
17563,2022-06-30,RT2,32,44,2022-06-30,22-Jun,W 27,weekeday
17563,2022-07-01,RT2,28,44,2022-07-01,22-Jul,W 27,weekeday
17563,2022-07-02,RT2,37,44,2022-07-02,22-Jul,W 27,weekend
17563,2022-07-03,RT2,43,44,2022-07-03,22-Jul,W 28,weekend
17563,2022-07-04,RT2,31,44,2022-07-04,22-Jul,W 28,weekeday
17563,2022-07-05,RT2,30,44,2022-07-05,22-Jul,W 28,weekeday
17563,2022-07-06,RT2,25,44,2022-07-06,22-Jul,W 28,weekeday
17563,2022-07-07,RT2,30,44,2022-07-07,22-Jul,W 28,weekeday
17563,2022-07-08,RT2,26,44,2022-07-08,22-Jul,W 28,weekeday
17563,2022-07-09,RT2,38,44,2022-07-09,22-Jul,W 28,weekend
17563,2022-07-10,RT2,39,44,2022-07-10,22-Jul,W 29,weekend
17563,2022-07-11,RT2,28,44,2022-07-11,22-Jul,W 29,weekeday
17563,2022-07-12,RT2,29,44,2022-07-12,22-Jul,W 29,weekeday
17563,2022-07-13,RT2,28,44,2022-07-13,22-Jul,W 29,weekeday
17563,2022-07-14,RT2,31,44,2022-07-14,22-Jul,W 29,weekeday
17563,2022-07-15,RT2,29,44,2022-07-15,22-Jul,W 29,weekeday
17563,2022-07-16,RT2,38,44,2022-07-16,22-Jul,W 29,weekend
17563,2022-07-17,RT2,35,44,2022-07-17,22-Jul,W 30,weekend
17563,2022-07-18,RT2,22,44,2022-07-18,22-Jul,W 30,weekeday
17563,2022-07-19,RT2,27,44,2022-07-19,22-Jul,W 30,weekeday
17563,2022-07-20,RT2,24,44,2022-07-20,22-Jul,W 30,weekeday
17563,2022-07-21,RT2,21,44,2022-07-21,22-Jul,W 30,weekeday
17563,2022-07-22,RT2,21,44,2022-07-22,22-Jul,W 30,weekeday
17563,2022-07-23,RT2,32,44,2022-07-23,22-Jul,W 30,weekend
17563,2022-07-24,RT2,33,44,2022-07-24,22-Jul,W 31,weekend
17563,2022-07-25,RT2,24,44,2022-07-25,22-Jul,W 31,weekeday
17563,2022-07-26,RT2,26,44,2022-07-26,22-Jul,W 31,weekeday
17563,2022-07-27,RT2,22,44,2022-07-27,22-Jul,W 31,weekeday
17563,2022-07-28,RT2,24,44,2022-07-28,22-Jul,W 31,weekeday
17563,2022-07-29,RT2,23,44,2022-07-29,22-Jul,W 31,weekeday
17563,2022-07-30,RT2,35,44,2022-07-30,22-Jul,W 31,weekend
17563,2022-07-31,RT2,32,44,2022-07-31,22-Jul,W 32,weekend
17564,2022-05-01,RT1,9,16,2022-05-01,22-May,W 19,weekend
17564,2022-05-02,RT1,7,16,2022-05-02,22-May,W 19,weekeday
17564,2022-05-03,RT1,6,16,2022-05-03,22-May,W 19,weekeday
17564,2022-05-04,RT1,7,16,2022-05-04,22-May,W 19,weekeday
17564,2022-05-05,RT1,6,16,2022-05-05,22-May,W 19,weekeday
17564,2022-05-06,RT1,7,16,2022-05-06,22-May,W 19,weekeday
17564,2022-05-07,RT1,9,16,2022-05-07,22-May,W 19,weekend
17564,2022-05-08,RT1,10,16,2022-05-08,22-May,W 20,weekend
17564,2022-05-09,RT1,7,16,2022-05-09,22-May,W 20,weekeday
17564,2022-05-10,RT1,6,16,2022-05-10,22-May,W 20,weekeday
17564,2022-05-11,RT1,7,16,2022-05-11,22-May,W 20,weekeday
17564,2022-05-12,RT1,6,16,2022-05-12,22-May,W 20,weekeday
17564,2022-05-13,RT1,7,16,2022-05-13,22-May,W 20,weekeday
17564,2022-05-14,RT1,9,16,2022-05-14,22-May,W 20,weekend
17564,2022-05-15,RT1,8,16,2022-05-15,22-May,W 21,weekend
17564,2022-05-16,RT1,5,16,2022-05-16,22-May,W 21,weekeday
17564,2022-05-17,RT1,5,16,2022-05-17,22-May,W 21,weekeday
17564,2022-05-18,RT1,6,16,2022-05-18,22-May,W 21,weekeday
17564,2022-05-19,RT1,5,16,2022-05-19,22-May,W 21,weekeday
17564,2022-05-20,RT1,6,16,2022-05-20,22-May,W 21,weekeday
17564,2022-05-21,RT1,9,16,2022-05-21,22-May,W 21,weekend
17564,2022-05-22,RT1,10,16,2022-05-22,22-May,W 22,weekend
17564,2022-05-23,RT1,7,16,2022-05-23,22-May,W 22,weekeday
17564,2022-05-24,RT1,7,16,2022-05-24,22-May,W 22,weekeday
17564,2022-05-25,RT1,6,16,2022-05-25,22-May,W 22,weekeday
17564,2022-05-26,RT1,8,16,2022-05-26,22-May,W 22,weekeday
17564,2022-05-27,RT1,6,16,2022-05-27,22-May,W 22,weekeday
17564,2022-05-28,RT1,9,16,2022-05-28,22-May,W 22,weekend
17564,2022-05-29,RT1,8,16,2022-05-29,22-May,W 23,weekend
17564,2022-05-30,RT1,7,16,2022-05-30,22-May,W 23,weekeday
17564,2022-05-31,RT1,5,16,2022-05-31,22-May,W 23,weekeday
17564,2022-06-01,RT1,5,16,2022-06-01,22-Jun,W 23,weekeday
17564,2022-06-02,RT1,6,16,2022-06-02,22-Jun,W 23,weekeday
17564,2022-06-03,RT1,5,16,2022-06-03,22-Jun,W 23,weekeday
17564,2022-06-04,RT1,8,16,2022-06-04,22-Jun,W 23,weekend
17564,2022-06-05,RT1,9,16,2022-06-05,22-Jun,W 24,weekend
17564,2022-06-06,RT1,8,16,2022-06-06,22-Jun,W 24,weekeday
17564,2022-06-07,RT1,8,16,2022-06-07,22-Jun,W 24,weekeday
17564,2022-06-08,RT1,8,16,2022-06-08,22-Jun,W 24,weekeday
17564,2022-06-09,RT1,7,16,2022-06-09,22-Jun,W 24,weekeday
17564,2022-06-10,RT1,5,16,2022-06-10,22-Jun,W 24,weekeday
17564,2022-06-11,RT1,11,16,2022-06-11,22-Jun,W 24,weekend
17564,2022-06-12,RT1,10,16,2022-06-12,22-Jun,W 25,weekend
17564,2022-06-13,RT1,7,16,2022-06-13,22-Jun,W 25,weekeday
17564,2022-06-14,RT1,7,16,2022-06-14,22-Jun,W 25,weekeday
17564,2022-06-15,RT1,7,16,2022-06-15,22-Jun,W 25,weekeday
17564,2022-06-16,RT1,7,16,2022-06-16,22-Jun,W 25,weekeday
17564,2022-06-17,RT1,7,16,2022-06-17,22-Jun,W 25,weekeday
17564,2022-06-18,RT1,10,16,2022-06-18,22-Jun,W 25,weekend
17564,2022-06-19,RT1,8,16,2022-06-19,22-Jun,W 26,weekend
17564,2022-06-20,RT1,6,16,2022-06-20,22-Jun,W 26,weekeday
17564,2022-06-21,RT1,6,16,2022-06-21,22-Jun,W 26,weekeday
17564,2022-06-22,RT1,5,16,2022-06-22,22-Jun,W 26,weekeday
17564,2022-06-23,RT1,5,16,2022-06-23,22-Jun,W 26,weekeday
17564,2022-06-24,RT1,6,16,2022-06-24,22-Jun,W 26,weekeday
17564,2022-06-25,RT1,7,16,2022-06-25,22-Jun,W 26,weekend
17564,2022-06-26,RT1,9,16,2022-06-26,22-Jun,W 27,weekend
17564,2022-06-27,RT1,6,16,2022-06-27,22-Jun,W 27,weekeday
17564,2022-06-28,RT1,6,16,2022-06-28,22-Jun,W 27,weekeday
17564,2022-06-29,RT1,7,16,2022-06-29,22-Jun,W 27,weekeday
17564,2022-06-30,RT1,6,16,2022-06-30,22-Jun,W 27,weekeday
17564,2022-07-01,RT1,7,16,2022-07-01,22-Jul,W 27,weekeday
17564,2022-07-02,RT1,8,16,2022-07-02,22-Jul,W 27,weekend
17564,2022-07-03,RT1,9,16,2022-07-03,22-Jul,W 28,weekend
17564,2022-07-04,RT1,6,16,2022-07-04,22-Jul,W 28,weekeday
17564,2022-07-05,RT1,7,16,2022-07-05,22-Jul,W 28,weekeday
17564,2022-07-06,RT1,6,16,2022-07-06,22-Jul,W 28,weekeday
17564,2022-07-07,RT1,6,16,2022-07-07,22-Jul,W 28,weekeday
17564,2022-07-08,RT1,6,16,2022-07-08,22-Jul,W 28,weekeday
17564,2022-07-09,RT1,10,16,2022-07-09,22-Jul,W 28,weekend
17564,2022-07-10,RT1,9,16,2022-07-10,22-Jul,W 29,weekend
17564,2022-07-11,RT1,7,16,2022-07-11,22-Jul,W 29,weekeday
17564,2022-07-12,RT1,5,16,2022-07-12,22-Jul,W 29,weekeday
17564,2022-07-13,RT1,6,16,2022-07-13,22-Jul,W 29,weekeday
17564,2022-07-14,RT1,6,16,2022-07-14,22-Jul,W 29,weekeday
17564,2022-07-15,RT1,7,16,2022-07-15,22-Jul,W 29,weekeday
17564,2022-07-16,RT1,11,16,2022-07-16,22-Jul,W 29,weekend
17564,2022-07-17,RT1,9,16,2022-07-17,22-Jul,W 30,weekend
17564,2022-07-18,RT1,5,16,2022-07-18,22-Jul,W 30,weekeday
17564,2022-07-19,RT1,6,16,2022-07-19,22-Jul,W 30,weekeday
17564,2022-07-20,RT1,6,16,2022-07-20,22-Jul,W 30,weekeday
17564,2022-07-21,RT1,5,16,2022-07-21,22-Jul,W 30,weekeday
17564,2022-07-22,RT1,5,16,2022-07-22,22-Jul,W 30,weekeday
17564,2022-07-23,RT1,8,16,2022-07-23,22-Jul,W 30,weekend
17564,2022-07-24,RT1,8,16,2022-07-24,22-Jul,W 31,weekend
17564,2022-07-25,RT1,6,16,2022-07-25,22-Jul,W 31,weekeday
17564,2022-07-26,RT1,6,16,2022-07-26,22-Jul,W 31,weekeday
17564,2022-07-27,RT1,6,16,2022-07-27,22-Jul,W 31,weekeday
17564,2022-07-28,RT1,6,16,2022-07-28,22-Jul,W 31,weekeday
17564,2022-07-29,RT1,6,16,2022-07-29,22-Jul,W 31,weekeday
17564,2022-07-30,RT1,9,16,2022-07-30,22-Jul,W 31,weekend
17564,2022-07-31,RT1,8,16,2022-07-31,22-Jul,W 32,weekend
17564,2022-05-01,RT4,9,17,2022-05-01,22-May,W 19,weekend
17564,2022-05-02,RT4,6,17,2022-05-02,22-May,W 19,weekeday
17564,2022-05-03,RT4,7,17,2022-05-03,22-May,W 19,weekeday
17564,2022-05-04,RT4,9,17,2022-05-04,22-May,W 19,weekeday
17564,2022-05-05,RT4,7,17,2022-05-05,22-May,W 19,weekeday
17564,2022-05-06,RT4,7,17,2022-05-06,22-May,W 19,weekeday
17564,2022-05-07,RT4,12,17,2022-05-07,22-May,W 19,weekend
17564,2022-05-08,RT4,10,17,2022-05-08,22-May,W 20,weekend
17564,2022-05-09,RT4,6,17,2022-05-09,22-May,W 20,weekeday
17564,2022-05-10,RT4,7,17,2022-05-10,22-May,W 20,weekeday
17564,2022-05-11,RT4,8,17,2022-05-11,22-May,W 20,weekeday
17564,2022-05-12,RT4,7,17,2022-05-12,22-May,W 20,weekeday
17564,2022-05-13,RT4,7,17,2022-05-13,22-May,W 20,weekeday
17564,2022-05-14,RT4,10,17,2022-05-14,22-May,W 20,weekend
17564,2022-05-15,RT4,8,17,2022-05-15,22-May,W 21,weekend
17564,2022-05-16,RT4,5,17,2022-05-16,22-May,W 21,weekeday
17564,2022-05-17,RT4,5,17,2022-05-17,22-May,W 21,weekeday
17564,2022-05-18,RT4,6,17,2022-05-18,22-May,W 21,weekeday
17564,2022-05-19,RT4,6,17,2022-05-19,22-May,W 21,weekeday
17564,2022-05-20,RT4,7,17,2022-05-20,22-May,W 21,weekeday
17564,2022-05-21,RT4,7,17,2022-05-21,22-May,W 21,weekend
17564,2022-05-22,RT4,12,17,2022-05-22,22-May,W 22,weekend
17564,2022-05-23,RT4,8,17,2022-05-23,22-May,W 22,weekeday
17564,2022-05-24,RT4,7,17,2022-05-24,22-May,W 22,weekeday
17564,2022-05-25,RT4,8,17,2022-05-25,22-May,W 22,weekeday
17564,2022-05-26,RT4,6,17,2022-05-26,22-May,W 22,weekeday
17564,2022-05-27,RT4,7,17,2022-05-27,22-May,W 22,weekeday
17564,2022-05-28,RT4,10,17,2022-05-28,22-May,W 22,weekend
17564,2022-05-29,RT4,7,17,2022-05-29,22-May,W 23,weekend
17564,2022-05-30,RT4,6,17,2022-05-30,22-May,W 23,weekeday
17564,2022-05-31,RT4,6,17,2022-05-31,22-May,W 23,weekeday
17564,2022-06-01,RT4,5,17,2022-06-01,22-Jun,W 23,weekeday
17564,2022-06-02,RT4,6,17,2022-06-02,22-Jun,W 23,weekeday
17564,2022-06-03,RT4,5,17,2022-06-03,22-Jun,W 23,weekeday
17564,2022-06-04,RT4,10,17,2022-06-04,22-Jun,W 23,weekend
17564,2022-06-05,RT4,9,17,2022-06-05,22-Jun,W 24,weekend
17564,2022-06-06,RT4,7,17,2022-06-06,22-Jun,W 24,weekeday
17564,2022-06-07,RT4,7,17,2022-06-07,22-Jun,W 24,weekeday
17564,2022-06-08,RT4,8,17,2022-06-08,22-Jun,W 24,weekeday
17564,2022-06-09,RT4,7,17,2022-06-09,22-Jun,W 24,weekeday
17564,2022-06-10,RT4,7,17,2022-06-10,22-Jun,W 24,weekeday
17564,2022-06-11,RT4,10,17,2022-06-11,22-Jun,W 24,weekend
17564,2022-06-12,RT4,9,17,2022-06-12,22-Jun,W 25,weekend
17564,2022-06-13,RT4,6,17,2022-06-13,22-Jun,W 25,weekeday
17564,2022-06-14,RT4,7,17,2022-06-14,22-Jun,W 25,weekeday
17564,2022-06-15,RT4,9,17,2022-06-15,22-Jun,W 25,weekeday
17564,2022-06-16,RT4,8,17,2022-06-16,22-Jun,W 25,weekeday
17564,2022-06-17,RT4,7,17,2022-06-17,22-Jun,W 25,weekeday
17564,2022-06-18,RT4,10,17,2022-06-18,22-Jun,W 25,weekend
17564,2022-06-19,RT4,8,17,2022-06-19,22-Jun,W 26,weekend
17564,2022-06-20,RT4,6,17,2022-06-20,22-Jun,W 26,weekeday
17564,2022-06-21,RT4,6,17,2022-06-21,22-Jun,W 26,weekeday
17564,2022-06-22,RT4,5,17,2022-06-22,22-Jun,W 26,weekeday
17564,2022-06-23,RT4,6,17,2022-06-23,22-Jun,W 26,weekeday
17564,2022-06-24,RT4,6,17,2022-06-24,22-Jun,W 26,weekeday
17564,2022-06-25,RT4,9,17,2022-06-25,22-Jun,W 26,weekend
17564,2022-06-26,RT4,11,17,2022-06-26,22-Jun,W 27,weekend
17564,2022-06-27,RT4,7,17,2022-06-27,22-Jun,W 27,weekeday
17564,2022-06-28,RT4,7,17,2022-06-28,22-Jun,W 27,weekeday
17564,2022-06-29,RT4,7,17,2022-06-29,22-Jun,W 27,weekeday
17564,2022-06-30,RT4,7,17,2022-06-30,22-Jun,W 27,weekeday
17564,2022-07-01,RT4,7,17,2022-07-01,22-Jul,W 27,weekeday
17564,2022-07-02,RT4,11,17,2022-07-02,22-Jul,W 27,weekend
17564,2022-07-03,RT4,9,17,2022-07-03,22-Jul,W 28,weekend
17564,2022-07-04,RT4,8,17,2022-07-04,22-Jul,W 28,weekeday
17564,2022-07-05,RT4,6,17,2022-07-05,22-Jul,W 28,weekeday
17564,2022-07-06,RT4,6,17,2022-07-06,22-Jul,W 28,weekeday
17564,2022-07-07,RT4,8,17,2022-07-07,22-Jul,W 28,weekeday
17564,2022-07-08,RT4,7,17,2022-07-08,22-Jul,W 28,weekeday
17564,2022-07-09,RT4,11,17,2022-07-09,22-Jul,W 28,weekend
17564,2022-07-10,RT4,10,17,2022-07-10,22-Jul,W 29,weekend
17564,2022-07-11,RT4,8,17,2022-07-11,22-Jul,W 29,weekeday
17564,2022-07-12,RT4,7,17,2022-07-12,22-Jul,W 29,weekeday
17564,2022-07-13,RT4,6,17,2022-07-13,22-Jul,W 29,weekeday
17564,2022-07-14,RT4,7,17,2022-07-14,22-Jul,W 29,weekeday
17564,2022-07-15,RT4,8,17,2022-07-15,22-Jul,W 29,weekeday
17564,2022-07-16,RT4,10,17,2022-07-16,22-Jul,W 29,weekend
17564,2022-07-17,RT4,9,17,2022-07-17,22-Jul,W 30,weekend
17564,2022-07-18,RT4,5,17,2022-07-18,22-Jul,W 30,weekeday
17564,2022-07-19,RT4,6,17,2022-07-19,22-Jul,W 30,weekeday
17564,2022-07-20,RT4,6,17,2022-07-20,22-Jul,W 30,weekeday
17564,2022-07-21,RT4,7,17,2022-07-21,22-Jul,W 30,weekeday
17564,2022-07-22,RT4,6,17,2022-07-22,22-Jul,W 30,weekeday
17564,2022-07-23,RT4,9,17,2022-07-23,22-Jul,W 30,weekend
17564,2022-07-24,RT4,9,17,2022-07-24,22-Jul,W 31,weekend
17564,2022-07-25,RT4,7,17,2022-07-25,22-Jul,W 31,weekeday
17564,2022-07-26,RT4,6,17,2022-07-26,22-Jul,W 31,weekeday
17564,2022-07-27,RT4,6,17,2022-07-27,22-Jul,W 31,weekeday
17564,2022-07-28,RT4,6,17,2022-07-28,22-Jul,W 31,weekeday
17564,2022-07-29,RT4,5,17,2022-07-29,22-Jul,W 31,weekeday
17564,2022-07-30,RT4,8,17,2022-07-30,22-Jul,W 31,weekend
17564,2022-07-31,RT4,10,17,2022-07-31,22-Jul,W 32,weekend
17564,2022-05-01,RT3,16,24,2022-05-01,22-May,W 19,weekend
17564,2022-05-02,RT3,9,24,2022-05-02,22-May,W 19,weekeday
17564,2022-05-03,RT3,11,24,2022-05-03,22-May,W 19,weekeday
17564,2022-05-04,RT3,8,24,2022-05-04,22-May,W 19,weekeday
17564,2022-05-05,RT3,12,24,2022-05-05,22-May,W 19,weekeday
17564,2022-05-06,RT3,10,24,2022-05-06,22-May,W 19,weekeday
17564,2022-05-07,RT3,15,24,2022-05-07,22-May,W 19,weekend
17564,2022-05-08,RT3,15,24,2022-05-08,22-May,W 20,weekend
17564,2022-05-09,RT3,10,24,2022-05-09,22-May,W 20,weekeday
17564,2022-05-10,RT3,9,24,2022-05-10,22-May,W 20,weekeday
17564,2022-05-11,RT3,9,24,2022-05-11,22-May,W 20,weekeday
17564,2022-05-12,RT3,9,24,2022-05-12,22-May,W 20,weekeday
17564,2022-05-13,RT3,11,24,2022-05-13,22-May,W 20,weekeday
17564,2022-05-14,RT3,15,24,2022-05-14,22-May,W 20,weekend
17564,2022-05-15,RT3,13,24,2022-05-15,22-May,W 21,weekend
17564,2022-05-16,RT3,7,24,2022-05-16,22-May,W 21,weekeday
17564,2022-05-17,RT3,8,24,2022-05-17,22-May,W 21,weekeday
17564,2022-05-18,RT3,10,24,2022-05-18,22-May,W 21,weekeday
17564,2022-05-19,RT3,10,24,2022-05-19,22-May,W 21,weekeday
17564,2022-05-20,RT3,8,24,2022-05-20,22-May,W 21,weekeday
17564,2022-05-21,RT3,12,24,2022-05-21,22-May,W 21,weekend
17564,2022-05-22,RT3,14,24,2022-05-22,22-May,W 22,weekend
17564,2022-05-23,RT3,12,24,2022-05-23,22-May,W 22,weekeday
17564,2022-05-24,RT3,9,24,2022-05-24,22-May,W 22,weekeday
17564,2022-05-25,RT3,12,24,2022-05-25,22-May,W 22,weekeday
17564,2022-05-26,RT3,10,24,2022-05-26,22-May,W 22,weekeday
17564,2022-05-27,RT3,9,24,2022-05-27,22-May,W 22,weekeday
17564,2022-05-28,RT3,15,24,2022-05-28,22-May,W 22,weekend
17564,2022-05-29,RT3,13,24,2022-05-29,22-May,W 23,weekend
17564,2022-05-30,RT3,8,24,2022-05-30,22-May,W 23,weekeday
17564,2022-05-31,RT3,9,24,2022-05-31,22-May,W 23,weekeday
17564,2022-06-01,RT3,8,24,2022-06-01,22-Jun,W 23,weekeday
17564,2022-06-02,RT3,10,24,2022-06-02,22-Jun,W 23,weekeday
17564,2022-06-03,RT3,7,24,2022-06-03,22-Jun,W 23,weekeday
17564,2022-06-04,RT3,11,24,2022-06-04,22-Jun,W 23,weekend
17564,2022-06-05,RT3,17,24,2022-06-05,22-Jun,W 24,weekend
17564,2022-06-06,RT3,11,24,2022-06-06,22-Jun,W 24,weekeday
17564,2022-06-07,RT3,10,24,2022-06-07,22-Jun,W 24,weekeday
17564,2022-06-08,RT3,10,24,2022-06-08,22-Jun,W 24,weekeday
17564,2022-06-09,RT3,11,24,2022-06-09,22-Jun,W 24,weekeday
17564,2022-06-10,RT3,10,24,2022-06-10,22-Jun,W 24,weekeday
17564,2022-06-11,RT3,14,24,2022-06-11,22-Jun,W 24,weekend
17564,2022-06-12,RT3,16,24,2022-06-12,22-Jun,W 25,weekend
17564,2022-06-13,RT3,9,24,2022-06-13,22-Jun,W 25,weekeday
17564,2022-06-14,RT3,11,24,2022-06-14,22-Jun,W 25,weekeday
17564,2022-06-15,RT3,10,24,2022-06-15,22-Jun,W 25,weekeday
17564,2022-06-16,RT3,10,24,2022-06-16,22-Jun,W 25,weekeday
17564,2022-06-17,RT3,9,24,2022-06-17,22-Jun,W 25,weekeday
17564,2022-06-18,RT3,14,24,2022-06-18,22-Jun,W 25,weekend
17564,2022-06-19,RT3,14,24,2022-06-19,22-Jun,W 26,weekend
17564,2022-06-20,RT3,10,24,2022-06-20,22-Jun,W 26,weekeday
17564,2022-06-21,RT3,9,24,2022-06-21,22-Jun,W 26,weekeday
17564,2022-06-22,RT3,8,24,2022-06-22,22-Jun,W 26,weekeday
17564,2022-06-23,RT3,8,24,2022-06-23,22-Jun,W 26,weekeday
17564,2022-06-24,RT3,9,24,2022-06-24,22-Jun,W 26,weekeday
17564,2022-06-25,RT3,12,24,2022-06-25,22-Jun,W 26,weekend
17564,2022-06-26,RT3,16,24,2022-06-26,22-Jun,W 27,weekend
17564,2022-06-27,RT3,9,24,2022-06-27,22-Jun,W 27,weekeday
17564,2022-06-28,RT3,10,24,2022-06-28,22-Jun,W 27,weekeday
17564,2022-06-29,RT3,12,24,2022-06-29,22-Jun,W 27,weekeday
17564,2022-06-30,RT3,10,24,2022-06-30,22-Jun,W 27,weekeday
17564,2022-07-01,RT3,11,24,2022-07-01,22-Jul,W 27,weekeday
17564,2022-07-02,RT3,14,24,2022-07-02,22-Jul,W 27,weekend
17564,2022-07-03,RT3,15,24,2022-07-03,22-Jul,W 28,weekend
17564,2022-07-04,RT3,9,24,2022-07-04,22-Jul,W 28,weekeday
17564,2022-07-05,RT3,9,24,2022-07-05,22-Jul,W 28,weekeday
17564,2022-07-06,RT3,12,24,2022-07-06,22-Jul,W 28,weekeday
17564,2022-07-07,RT3,10,24,2022-07-07,22-Jul,W 28,weekeday
17564,2022-07-08,RT3,10,24,2022-07-08,22-Jul,W 28,weekeday
17564,2022-07-09,RT3,17,24,2022-07-09,22-Jul,W 28,weekend
17564,2022-07-10,RT3,15,24,2022-07-10,22-Jul,W 29,weekend
17564,2022-07-11,RT3,11,24,2022-07-11,22-Jul,W 29,weekeday
17564,2022-07-12,RT3,9,24,2022-07-12,22-Jul,W 29,weekeday
17564,2022-07-13,RT3,11,24,2022-07-13,22-Jul,W 29,weekeday
17564,2022-07-14,RT3,10,24,2022-07-14,22-Jul,W 29,weekeday
17564,2022-07-15,RT3,11,24,2022-07-15,22-Jul,W 29,weekeday
17564,2022-07-16,RT3,14,24,2022-07-16,22-Jul,W 29,weekend
17564,2022-07-17,RT3,11,24,2022-07-17,22-Jul,W 30,weekend
17564,2022-07-18,RT3,7,24,2022-07-18,22-Jul,W 30,weekeday
17564,2022-07-19,RT3,8,24,2022-07-19,22-Jul,W 30,weekeday
17564,2022-07-20,RT3,8,24,2022-07-20,22-Jul,W 30,weekeday
17564,2022-07-21,RT3,10,24,2022-07-21,22-Jul,W 30,weekeday
17564,2022-07-22,RT3,9,24,2022-07-22,22-Jul,W 30,weekeday
17564,2022-07-23,RT3,14,24,2022-07-23,22-Jul,W 30,weekend
17564,2022-07-24,RT3,12,24,2022-07-24,22-Jul,W 31,weekend
17564,2022-07-25,RT3,9,24,2022-07-25,22-Jul,W 31,weekeday
17564,2022-07-26,RT3,9,24,2022-07-26,22-Jul,W 31,weekeday
17564,2022-07-27,RT3,9,24,2022-07-27,22-Jul,W 31,weekeday
17564,2022-07-28,RT3,8,24,2022-07-28,22-Jul,W 31,weekeday
17564,2022-07-29,RT3,12,24,2022-07-29,22-Jul,W 31,weekeday
17564,2022-07-30,RT3,12,24,2022-07-30,22-Jul,W 31,weekend
17564,2022-07-31,RT3,11,24,2022-07-31,22-Jul,W 32,weekend
17564,2022-05-01,RT2,25,40,2022-05-01,22-May,W 19,weekend
17564,2022-05-02,RT2,16,40,2022-05-02,22-May,W 19,weekeday
17564,2022-05-03,RT2,16,40,2022-05-03,22-May,W 19,weekeday
17564,2022-05-04,RT2,18,40,2022-05-04,22-May,W 19,weekeday
17564,2022-05-05,RT2,18,40,2022-05-05,22-May,W 19,weekeday
17564,2022-05-06,RT2,18,40,2022-05-06,22-May,W 19,weekeday
17564,2022-05-07,RT2,21,40,2022-05-07,22-May,W 19,weekend
17564,2022-05-08,RT2,25,40,2022-05-08,22-May,W 20,weekend
17564,2022-05-09,RT2,15,40,2022-05-09,22-May,W 20,weekeday
17564,2022-05-10,RT2,17,40,2022-05-10,22-May,W 20,weekeday
17564,2022-05-11,RT2,19,40,2022-05-11,22-May,W 20,weekeday
17564,2022-05-12,RT2,15,40,2022-05-12,22-May,W 20,weekeday
17564,2022-05-13,RT2,17,40,2022-05-13,22-May,W 20,weekeday
17564,2022-05-14,RT2,26,40,2022-05-14,22-May,W 20,weekend
17564,2022-05-15,RT2,20,40,2022-05-15,22-May,W 21,weekend
17564,2022-05-16,RT2,15,40,2022-05-16,22-May,W 21,weekeday
17564,2022-05-17,RT2,17,40,2022-05-17,22-May,W 21,weekeday
17564,2022-05-18,RT2,14,40,2022-05-18,22-May,W 21,weekeday
17564,2022-05-19,RT2,14,40,2022-05-19,22-May,W 21,weekeday
17564,2022-05-20,RT2,14,40,2022-05-20,22-May,W 21,weekeday
